Timestamp,Electricity Demand [kW],Heat Demand [kW],PV Generation [kW],Electricity Price [EUR/kWh],Temperature [°C]
2020-08-19 18:00:00+00:00,2.5,0.6,0.0,0.044,17.7
2020-08-19 19:00:00+00:00,2.5,0.8,0.0,0.041,16.2
2020-08-19 20:00:00+00:00,2.5,0.6,0.0,0.03,15.3
2020-08-19 21:00:00+00:00,2.5,1.0,0.0,0.019,14.6
2020-08-19 22:00:00+00:00,2.5,1.4,0.0,0.022,14.1
2020-08-19 23:00:00+00:00,2.5,1.2,0.0,0.024,13.4
2020-08-20 00:00:00+00:00,2.5,1.4,0.0,0.024,13.0
2020-08-20 01:00:00+00:00,2.5,1.4,0.0,0.025,12.5
2020-08-20 02:00:00+00:00,2.5,1.8,0.0,0.025,12.4
2020-08-20 03:00:00+00:00,2.4,1.6,0.0,0.028,12.2
2020-08-20 04:00:00+00:00,6.2,2.2,0.3,0.046,13.5
2020-08-20 05:00:00+00:00,7.7,0.8,1.1,0.052,15.9
2020-08-20 06:00:00+00:00,8.2,1.0,2.2,0.066,18.4
2020-08-20 07:00:00+00:00,8.6,0.8,3.6,0.069,20.4
2020-08-20 08:00:00+00:00,8.9,0.8,5.1,0.07,21.6
2020-08-20 09:00:00+00:00,8.6,0.8,6.4,0.069,22.4
2020-08-20 10:00:00+00:00,8.7,1.2,7.3,0.069,22.8
2020-08-20 11:00:00+00:00,8.6,0.8,7.5,0.07,23.1
2020-08-20 12:00:00+00:00,8.6,1.0,7.6,0.069,23.2
2020-08-20 13:00:00+00:00,8.3,0.8,6.4,0.067,23.2
2020-08-20 14:00:00+00:00,7.9,0.8,4.7,0.066,23.1
2020-08-20 15:00:00+00:00,7.8,0.8,2.8,0.065,22.6
2020-08-20 16:00:00+00:00,7.8,0.8,0.9,0.058,21.7
2020-08-20 17:00:00+00:00,5.5,0.8,0.0,0.065,20.4
2020-08-20 18:00:00+00:00,2.5,0.8,0.0,0.057,18.7
2020-08-20 19:00:00+00:00,2.5,0.6,0.0,0.048,17.4
2020-08-20 20:00:00+00:00,2.5,0.8,0.0,0.038,16.8
2020-08-20 21:00:00+00:00,2.5,0.6,0.0,0.022,16.4
2020-08-20 22:00:00+00:00,2.5,0.6,0.0,0.018,15.1
2020-08-20 23:00:00+00:00,2.5,0.6,0.0,0.017,14.8
2020-08-21 00:00:00+00:00,2.5,0.8,0.0,0.017,14.4
2020-08-21 01:00:00+00:00,2.5,1.4,0.0,0.017,14.4
2020-08-21 02:00:00+00:00,2.5,1.2,0.0,0.018,14.5
2020-08-21 03:00:00+00:00,2.4,1.0,0.0,0.027,14.4
2020-08-21 04:00:00+00:00,6.0,1.2,0.2,0.052,15.1
2020-08-21 05:00:00+00:00,7.5,1.0,0.7,0.061,17.0
2020-08-21 06:00:00+00:00,8.3,0.6,1.5,0.072,19.0
2020-08-21 07:00:00+00:00,8.4,0.8,3.3,0.074,20.8
2020-08-21 08:00:00+00:00,8.3,0.6,4.9,0.071,21.9
2020-08-21 09:00:00+00:00,8.2,0.8,6.0,0.07,23.0
2020-08-21 10:00:00+00:00,8.4,0.6,6.6,0.07,23.2
2020-08-21 11:00:00+00:00,8.4,0.8,7.3,0.067,23.6
2020-08-21 12:00:00+00:00,8.3,0.6,7.5,0.063,23.8
2020-08-21 13:00:00+00:00,8.1,0.8,6.4,0.061,23.8
2020-08-21 14:00:00+00:00,7.7,0.6,4.7,0.063,23.7
2020-08-21 15:00:00+00:00,7.6,0.6,2.7,0.049,23.3
2020-08-21 16:00:00+00:00,7.8,0.8,0.9,0.051,22.4
2020-08-21 17:00:00+00:00,5.7,0.6,0.0,0.046,20.9
2020-08-21 18:00:00+00:00,2.7,0.8,0.0,0.04,19.3
2020-08-21 19:00:00+00:00,2.7,0.8,0.0,0.038,18.5
2020-08-21 20:00:00+00:00,2.7,0.6,0.0,0.018,18.3
2020-08-21 21:00:00+00:00,2.7,0.6,0.0,0.015,18.2
2020-08-21 22:00:00+00:00,2.7,0.6,0.0,0.016,17.8
2020-08-21 23:00:00+00:00,2.7,0.6,0.0,0.015,17.7
2020-08-22 00:00:00+00:00,2.7,0.8,0.0,0.014,17.8
2020-08-22 01:00:00+00:00,2.7,0.6,0.0,0.014,17.8
2020-08-22 02:00:00+00:00,2.7,0.6,0.0,0.014,17.9
2020-08-22 03:00:00+00:00,2.7,0.6,0.0,0.014,17.8
2020-08-22 04:00:00+00:00,5.7,0.8,0.2,0.023,17.7
2020-08-22 05:00:00+00:00,6.6,0.6,0.8,0.025,17.9
2020-08-22 06:00:00+00:00,6.9,0.6,1.1,0.029,17.9
2020-08-22 07:00:00+00:00,7.5,0.6,0.7,0.03,18.0
2020-08-22 08:00:00+00:00,7.5,0.8,1.6,0.028,18.1
2020-08-22 09:00:00+00:00,7.6,0.6,1.6,0.026,18.2
2020-08-22 10:00:00+00:00,7.6,0.6,2.0,0.028,18.3
2020-08-22 11:00:00+00:00,7.5,0.8,1.5,0.029,18.4
2020-08-22 12:00:00+00:00,7.5,0.6,1.4,0.033,18.4
2020-08-22 13:00:00+00:00,6.9,0.6,1.9,0.031,18.5
2020-08-22 14:00:00+00:00,6.6,0.8,0.9,0.033,18.0
2020-08-22 15:00:00+00:00,6.6,1.0,0.3,0.034,17.6
2020-08-22 16:00:00+00:00,6.6,0.8,0.3,0.035,17.6
2020-08-22 17:00:00+00:00,5.4,0.6,0.0,0.032,17.4
2020-08-22 18:00:00+00:00,2.7,0.6,0.0,0.031,17.4
2020-08-22 19:00:00+00:00,2.6,0.6,0.0,0.04,17.4
2020-08-22 20:00:00+00:00,2.6,1.2,0.0,0.033,17.5
2020-08-22 21:00:00+00:00,2.7,0.8,0.0,0.024,17.7
2020-08-22 22:00:00+00:00,2.7,0.8,0.0,0.016,18.4
2020-08-22 23:00:00+00:00,2.7,0.6,0.0,0.016,18.4
2020-08-23 00:00:00+00:00,2.7,0.6,0.0,0.016,18.6
2020-08-23 01:00:00+00:00,2.7,0.8,0.0,0.016,18.4
2020-08-23 02:00:00+00:00,2.7,0.6,0.0,0.015,18.4
2020-08-23 03:00:00+00:00,2.6,0.6,0.0,0.012,18.2
2020-08-23 04:00:00+00:00,5.7,0.8,0.2,0.014,18.2
2020-08-23 05:00:00+00:00,6.6,0.6,1.0,0.019,18.8
2020-08-23 06:00:00+00:00,6.5,0.6,2.0,0.022,19.3
2020-08-23 07:00:00+00:00,6.6,0.8,3.0,0.032,19.1
2020-08-23 08:00:00+00:00,6.6,0.6,4.0,0.032,20.0
2020-08-23 09:00:00+00:00,6.6,0.6,5.3,0.03,20.8
2020-08-23 10:00:00+00:00,6.6,0.6,6.3,0.027,20.6
2020-08-23 11:00:00+00:00,6.6,0.8,5.2,0.03,20.5
2020-08-23 12:00:00+00:00,6.6,0.6,5.9,0.029,20.6
2020-08-23 13:00:00+00:00,6.6,0.6,6.1,0.029,20.7
2020-08-23 14:00:00+00:00,6.6,0.6,4.6,0.026,20.4
2020-08-23 15:00:00+00:00,6.6,0.6,2.6,0.032,20.0
2020-08-23 16:00:00+00:00,6.6,0.6,0.8,0.034,19.2
2020-08-23 17:00:00+00:00,5.3,0.8,0.0,0.033,18.5
2020-08-23 18:00:00+00:00,2.7,0.6,0.0,0.037,17.6
2020-08-23 19:00:00+00:00,2.6,0.6,0.0,0.039,16.8
2020-08-23 20:00:00+00:00,2.6,0.6,0.0,0.038,16.2
2020-08-23 21:00:00+00:00,2.7,0.6,0.0,0.026,15.8
2020-08-23 22:00:00+00:00,2.7,0.6,0.0,0.028,15.0
2020-08-23 23:00:00+00:00,2.7,3.2,0.0,0.023,15.0
2020-08-24 00:00:00+00:00,2.7,1.8,0.0,0.026,14.9
2020-08-24 01:00:00+00:00,2.7,1.8,0.0,0.025,14.7
2020-08-24 02:00:00+00:00,2.7,1.4,0.0,0.025,14.8
2020-08-24 03:00:00+00:00,2.6,1.6,0.0,0.033,15.4
2020-08-24 04:00:00+00:00,6.1,1.6,0.2,0.054,15.3
2020-08-24 05:00:00+00:00,8.3,1.4,0.7,0.055,15.5
2020-08-24 06:00:00+00:00,8.6,0.8,1.5,0.055,16.5
2020-08-24 07:00:00+00:00,8.6,1.4,2.1,0.057,17.4
2020-08-24 08:00:00+00:00,8.6,1.0,3.7,0.057,17.3
2020-08-24 09:00:00+00:00,9.0,0.8,3.4,0.058,17.6
2020-08-24 10:00:00+00:00,8.9,0.8,4.9,0.059,18.6
2020-08-24 11:00:00+00:00,8.9,0.6,4.5,0.059,18.4
2020-08-24 12:00:00+00:00,9.1,0.8,3.8,0.055,18.2
2020-08-24 13:00:00+00:00,8.5,0.8,4.4,0.055,18.5
2020-08-24 14:00:00+00:00,7.9,0.8,4.6,0.054,18.6
2020-08-24 15:00:00+00:00,7.7,0.8,2.6,0.054,18.3
2020-08-24 16:00:00+00:00,7.6,0.6,0.7,0.057,17.8
2020-08-24 17:00:00+00:00,5.6,0.8,0.0,0.066,16.7
2020-08-24 18:00:00+00:00,2.7,1.0,0.0,0.065,15.4
2020-08-24 19:00:00+00:00,2.7,2.8,0.0,0.061,14.5
2020-08-24 20:00:00+00:00,2.7,2.4,0.0,0.045,13.9
2020-08-24 21:00:00+00:00,2.7,1.8,0.0,0.031,13.3
2020-08-24 22:00:00+00:00,2.7,2.4,0.0,0.034,12.8
2020-08-24 23:00:00+00:00,2.7,1.8,0.0,0.03,12.2
2020-08-25 00:00:00+00:00,2.7,2.6,0.0,0.029,11.6
2020-08-25 01:00:00+00:00,2.7,2.6,0.0,0.03,11.8
2020-08-25 02:00:00+00:00,2.7,3.0,0.0,0.032,11.7
2020-08-25 03:00:00+00:00,2.7,3.0,0.0,0.035,11.2
2020-08-25 04:00:00+00:00,6.8,3.0,0.2,0.055,11.3
2020-08-25 05:00:00+00:00,8.0,3.2,0.7,0.07,12.4
2020-08-25 06:00:00+00:00,8.4,2.0,1.6,0.074,13.8
2020-08-25 07:00:00+00:00,8.5,2.2,2.0,0.074,15.0
2020-08-25 08:00:00+00:00,8.3,3.0,3.7,0.07,16.2
2020-08-25 09:00:00+00:00,8.4,1.2,4.5,0.07,17.3
2020-08-25 10:00:00+00:00,8.3,0.8,4.0,0.069,17.6
2020-08-25 11:00:00+00:00,8.3,0.6,4.1,0.067,18.0
2020-08-25 12:00:00+00:00,8.5,0.6,4.8,0.063,18.4
2020-08-25 13:00:00+00:00,8.3,0.8,3.7,0.065,18.3
2020-08-25 14:00:00+00:00,7.7,0.6,2.9,0.064,18.1
2020-08-25 15:00:00+00:00,7.8,0.8,2.2,0.064,17.6
2020-08-25 16:00:00+00:00,7.8,0.8,0.7,0.068,16.8
2020-08-25 17:00:00+00:00,5.7,1.6,0.0,0.074,16.0
2020-08-25 18:00:00+00:00,2.7,2.2,0.0,0.066,15.1
2020-08-25 19:00:00+00:00,2.7,3.2,0.0,0.058,14.0
2020-08-25 20:00:00+00:00,2.7,2.8,0.0,0.03,13.3
2020-08-25 21:00:00+00:00,2.7,2.8,0.0,0.023,12.5
2020-08-25 22:00:00+00:00,2.7,3.4,0.0,0.021,11.6
2020-08-25 23:00:00+00:00,2.8,4.0,0.0,0.021,11.0
2020-08-26 00:00:00+00:00,2.7,4.0,0.0,0.021,10.5
2020-08-26 01:00:00+00:00,2.7,4.2,0.0,0.021,10.1
2020-08-26 02:00:00+00:00,2.8,5.0,0.0,0.021,9.6
2020-08-26 03:00:00+00:00,2.7,4.6,0.0,0.033,9.6
2020-08-26 04:00:00+00:00,6.5,4.8,0.2,0.045,10.0
2020-08-26 05:00:00+00:00,8.1,3.2,0.8,0.05,11.8
2020-08-26 06:00:00+00:00,8.6,2.6,1.8,0.06,13.9
2020-08-26 07:00:00+00:00,8.8,4.4,2.6,0.055,15.9
2020-08-26 08:00:00+00:00,8.8,3.6,4.2,0.055,17.1
2020-08-26 09:00:00+00:00,8.8,1.4,4.6,0.057,17.6
2020-08-26 10:00:00+00:00,9.1,0.8,7.0,0.058,17.7
2020-08-26 11:00:00+00:00,9.0,0.8,7.2,0.054,18.0
2020-08-26 12:00:00+00:00,9.0,0.8,7.0,0.05,18.0
2020-08-26 13:00:00+00:00,8.7,0.8,5.5,0.053,18.3
2020-08-26 14:00:00+00:00,8.1,0.8,3.9,0.05,18.0
2020-08-26 15:00:00+00:00,7.7,0.6,2.5,0.055,17.9
2020-08-26 16:00:00+00:00,7.7,1.2,0.7,0.053,17.3
2020-08-26 17:00:00+00:00,6.0,2.2,0.0,0.054,15.6
2020-08-26 18:00:00+00:00,2.6,3.2,0.0,0.043,13.8
2020-08-26 19:00:00+00:00,2.5,3.4,0.0,0.04,12.7
2020-08-26 20:00:00+00:00,2.5,2.6,0.0,0.028,12.2
2020-08-26 21:00:00+00:00,2.6,2.0,0.0,0.021,11.7
2020-08-26 22:00:00+00:00,2.6,3.0,0.0,0.023,11.6
2020-08-26 23:00:00+00:00,2.6,3.8,0.0,0.02,11.2
2020-08-27 00:00:00+00:00,2.6,4.4,0.0,0.021,10.9
2020-08-27 01:00:00+00:00,2.6,4.8,0.0,0.024,10.3
2020-08-27 02:00:00+00:00,2.5,5.0,0.0,0.026,9.9
2020-08-27 03:00:00+00:00,2.5,5.0,0.0,0.04,9.7
2020-08-27 04:00:00+00:00,6.6,5.0,0.1,0.046,9.4
2020-08-27 05:00:00+00:00,8.0,4.6,0.6,0.049,10.0
2020-08-27 06:00:00+00:00,9.3,4.6,1.4,0.06,11.3
2020-08-27 07:00:00+00:00,9.6,4.0,3.2,0.06,12.7
2020-08-27 08:00:00+00:00,9.3,4.4,5.0,0.059,14.2
2020-08-27 09:00:00+00:00,9.3,4.4,6.4,0.055,15.4
2020-08-27 10:00:00+00:00,9.5,2.6,6.9,0.055,16.6
2020-08-27 11:00:00+00:00,9.6,1.6,6.3,0.053,17.3
2020-08-27 12:00:00+00:00,9.6,0.8,6.0,0.05,17.8
2020-08-27 13:00:00+00:00,9.1,2.0,5.1,0.05,18.1
2020-08-27 14:00:00+00:00,8.7,1.4,3.9,0.05,17.8
2020-08-27 15:00:00+00:00,8.1,0.8,2.3,0.06,17.6
2020-08-27 16:00:00+00:00,7.6,2.0,0.6,0.07,16.7
2020-08-27 17:00:00+00:00,5.6,2.4,0.0,0.086,15.4
2020-08-27 18:00:00+00:00,2.6,3.4,0.0,0.075,13.0
2020-08-27 19:00:00+00:00,2.6,4.4,0.0,0.067,11.6
2020-08-27 20:00:00+00:00,2.6,4.4,0.0,0.046,10.9
2020-08-27 21:00:00+00:00,2.6,4.4,0.0,0.032,10.4
2020-08-27 22:00:00+00:00,2.6,4.2,0.0,0.031,9.6
2020-08-27 23:00:00+00:00,2.6,5.2,0.0,0.03,9.2
2020-08-28 00:00:00+00:00,2.6,5.4,0.0,0.03,8.7
2020-08-28 01:00:00+00:00,2.6,6.0,0.0,0.028,8.5
2020-08-28 02:00:00+00:00,2.6,5.8,0.0,0.03,8.1
2020-08-28 03:00:00+00:00,2.5,6.8,0.0,0.035,7.8
2020-08-28 04:00:00+00:00,6.1,6.0,0.1,0.054,8.0
2020-08-28 05:00:00+00:00,7.7,7.4,0.9,0.06,10.1
2020-08-28 06:00:00+00:00,8.7,5.8,1.8,0.06,12.4
2020-08-28 07:00:00+00:00,8.9,4.8,2.7,0.06,14.4
2020-08-28 08:00:00+00:00,8.9,3.2,3.9,0.06,15.8
2020-08-28 09:00:00+00:00,8.7,3.4,4.8,0.061,16.5
2020-08-28 10:00:00+00:00,8.6,1.2,5.9,0.061,17.0
2020-08-28 11:00:00+00:00,8.9,0.8,5.5,0.054,17.3
2020-08-28 12:00:00+00:00,9.1,1.0,6.1,0.051,17.5
2020-08-28 13:00:00+00:00,8.9,1.8,3.5,0.051,17.6
2020-08-28 14:00:00+00:00,8.4,1.8,3.2,0.051,17.6
2020-08-28 15:00:00+00:00,8.0,2.2,2.4,0.045,17.2
2020-08-28 16:00:00+00:00,7.8,2.6,0.6,0.048,16.2
2020-08-28 17:00:00+00:00,5.3,2.6,0.0,0.052,15.7
2020-08-28 18:00:00+00:00,2.6,2.8,0.0,0.046,14.2
2020-08-28 19:00:00+00:00,2.6,3.4,0.0,0.04,12.3
2020-08-28 20:00:00+00:00,2.6,5.2,0.0,0.029,10.6
2020-08-28 21:00:00+00:00,2.6,4.8,0.0,0.025,10.0
2020-08-28 22:00:00+00:00,2.6,4.8,0.0,0.028,9.5
2020-08-28 23:00:00+00:00,2.6,4.6,0.0,0.026,9.1
2020-08-29 00:00:00+00:00,2.6,5.2,0.0,0.026,8.6
2020-08-29 01:00:00+00:00,2.6,5.8,0.0,0.026,7.9
2020-08-29 02:00:00+00:00,2.6,6.0,0.0,0.026,7.8
2020-08-29 03:00:00+00:00,2.5,6.0,0.0,0.026,7.4
2020-08-29 04:00:00+00:00,5.6,6.2,0.1,0.028,7.7
2020-08-29 05:00:00+00:00,6.6,5.6,0.8,0.031,9.6
2020-08-29 06:00:00+00:00,7.5,5.0,1.6,0.036,12.6
2020-08-29 07:00:00+00:00,8.4,3.2,2.9,0.038,15.0
2020-08-29 08:00:00+00:00,8.4,1.0,4.1,0.037,16.3
2020-08-29 09:00:00+00:00,8.5,1.0,4.4,0.036,17.0
2020-08-29 10:00:00+00:00,8.5,0.8,4.9,0.036,16.8
2020-08-29 11:00:00+00:00,8.4,1.8,6.4,0.036,16.7
2020-08-29 12:00:00+00:00,8.2,1.0,5.4,0.036,16.9
2020-08-29 13:00:00+00:00,6.4,1.2,5.3,0.036,16.8
2020-08-29 14:00:00+00:00,6.4,1.8,4.2,0.036,16.5
2020-08-29 15:00:00+00:00,6.4,1.8,2.3,0.037,15.9
2020-08-29 16:00:00+00:00,6.4,2.0,0.5,0.044,15.3
2020-08-29 17:00:00+00:00,5.2,2.6,0.0,0.046,14.6
2020-08-29 18:00:00+00:00,2.5,4.0,0.0,0.036,14.0
2020-08-29 19:00:00+00:00,2.5,3.2,0.0,0.039,13.9
2020-08-29 20:00:00+00:00,2.5,2.8,0.0,0.034,13.5
2020-08-29 21:00:00+00:00,2.5,4.0,0.0,0.031,13.0
2020-08-29 22:00:00+00:00,2.5,3.8,0.0,0.028,12.4
2020-08-29 23:00:00+00:00,2.5,4.6,0.0,0.028,12.4
2020-08-30 00:00:00+00:00,2.5,4.8,0.0,0.028,12.3
2020-08-30 01:00:00+00:00,2.5,4.6,0.0,0.028,12.1
2020-08-30 02:00:00+00:00,2.5,4.6,0.0,0.028,12.1
2020-08-30 03:00:00+00:00,2.5,5.2,0.0,0.028,12.1
2020-08-30 04:00:00+00:00,5.5,5.6,0.0,0.027,12.2
2020-08-30 05:00:00+00:00,6.5,5.8,0.2,0.028,12.4
2020-08-30 06:00:00+00:00,7.5,4.6,0.4,0.03,12.8
2020-08-30 07:00:00+00:00,7.9,4.2,1.2,0.031,13.2
2020-08-30 08:00:00+00:00,7.9,3.6,1.3,0.032,13.7
2020-08-30 09:00:00+00:00,7.9,2.2,2.4,0.033,14.0
2020-08-30 10:00:00+00:00,8.1,3.2,2.5,0.032,14.8
2020-08-30 11:00:00+00:00,7.9,3.0,3.1,0.031,15.1
2020-08-30 12:00:00+00:00,7.8,1.8,2.6,0.03,15.4
2020-08-30 13:00:00+00:00,6.6,4.0,2.3,0.029,15.5
2020-08-30 14:00:00+00:00,6.5,4.6,1.2,0.03,14.8
2020-08-30 15:00:00+00:00,6.5,4.4,1.0,0.036,14.5
2020-08-30 16:00:00+00:00,6.5,3.8,0.5,0.036,14.2
2020-08-30 17:00:00+00:00,5.3,4.4,0.0,0.039,13.8
2020-08-30 18:00:00+00:00,2.6,4.6,0.0,0.035,13.6
2020-08-30 19:00:00+00:00,2.6,4.4,0.0,0.04,13.2
2020-08-30 20:00:00+00:00,2.6,4.4,0.0,0.036,12.9
2020-08-30 21:00:00+00:00,2.6,4.6,0.0,0.033,12.8
2020-08-30 22:00:00+00:00,2.6,4.4,0.0,0.027,13.0
2020-08-30 23:00:00+00:00,2.6,4.4,0.0,0.026,12.9
2020-08-31 00:00:00+00:00,2.6,4.4,0.0,0.025,12.8
2020-08-31 01:00:00+00:00,2.6,4.2,0.0,0.025,12.8
2020-08-31 02:00:00+00:00,2.6,4.4,0.0,0.026,12.9
2020-08-31 03:00:00+00:00,2.6,4.4,0.0,0.034,12.7
2020-08-31 04:00:00+00:00,6.4,4.4,0.0,0.051,12.4
2020-08-31 05:00:00+00:00,8.4,5.4,0.3,0.062,12.7
2020-08-31 06:00:00+00:00,10.1,4.0,0.9,0.069,13.2
2020-08-31 07:00:00+00:00,10.5,2.6,1.1,0.071,13.7
2020-08-31 08:00:00+00:00,10.3,2.8,1.8,0.068,14.0
2020-08-31 09:00:00+00:00,10.6,3.2,1.9,0.067,14.3
2020-08-31 10:00:00+00:00,9.2,3.0,1.8,0.064,14.1
2020-08-31 11:00:00+00:00,9.2,2.4,1.7,0.061,14.1
2020-08-31 12:00:00+00:00,9.2,3.6,1.4,0.06,13.9
2020-08-31 13:00:00+00:00,9.5,3.4,1.2,0.057,13.8
2020-08-31 14:00:00+00:00,9.3,3.8,0.6,0.059,13.7
2020-08-31 15:00:00+00:00,8.5,5.0,0.6,0.065,13.5
2020-08-31 16:00:00+00:00,7.2,6.0,0.2,0.072,13.3
2020-08-31 17:00:00+00:00,5.4,5.8,0.0,0.077,12.8
2020-08-31 18:00:00+00:00,2.6,5.8,0.0,0.063,12.4
2020-08-31 19:00:00+00:00,2.6,5.2,0.0,0.047,12.1
2020-08-31 20:00:00+00:00,2.6,5.2,0.0,0.038,11.5
2020-08-31 21:00:00+00:00,2.6,6.6,0.0,0.029,10.8
2020-08-31 22:00:00+00:00,2.6,7.2,0.0,0.034,10.2
2020-08-31 23:00:00+00:00,2.6,6.6,0.0,0.032,9.8
2020-09-01 00:00:00+00:00,2.6,7.2,0.0,0.032,9.3
2020-09-01 01:00:00+00:00,2.6,7.2,0.0,0.034,9.0
2020-09-01 02:00:00+00:00,2.7,7.4,0.0,0.03,8.6
2020-09-01 03:00:00+00:00,2.6,8.2,0.0,0.037,8.3
2020-09-01 04:00:00+00:00,6.3,8.2,0.1,0.049,8.4
2020-09-01 05:00:00+00:00,8.4,8.4,0.8,0.064,9.7
2020-09-01 06:00:00+00:00,9.7,7.8,1.9,0.069,11.5
2020-09-01 07:00:00+00:00,10.1,6.2,3.2,0.068,13.0
2020-09-01 08:00:00+00:00,10.1,5.4,4.7,0.063,14.4
2020-09-01 09:00:00+00:00,10.1,5.0,5.8,0.061,15.7
2020-09-01 10:00:00+00:00,9.5,4.2,5.1,0.061,16.6
2020-09-01 11:00:00+00:00,9.7,2.2,3.9,0.06,17.0
2020-09-01 12:00:00+00:00,9.9,1.2,2.5,0.048,17.6
2020-09-01 13:00:00+00:00,9.7,3.0,2.4,0.048,17.6
2020-09-01 14:00:00+00:00,9.2,1.6,2.1,0.052,17.5
2020-09-01 15:00:00+00:00,9.0,2.8,1.6,0.06,17.5
2020-09-01 16:00:00+00:00,8.2,3.0,0.4,0.061,16.9
2020-09-01 17:00:00+00:00,5.4,4.0,0.0,0.067,15.1
2020-09-01 18:00:00+00:00,2.7,4.8,0.0,0.066,12.8
2020-09-01 19:00:00+00:00,2.7,4.8,0.0,0.055,11.6
2020-09-01 20:00:00+00:00,2.7,4.6,0.0,0.046,10.8
2020-09-01 21:00:00+00:00,2.7,4.8,0.0,0.034,10.0
2020-09-01 22:00:00+00:00,2.8,5.0,0.0,0.034,9.3
2020-09-01 23:00:00+00:00,2.8,5.6,0.0,0.033,8.8
2020-09-02 00:00:00+00:00,2.8,6.0,0.0,0.032,8.7
2020-09-02 01:00:00+00:00,2.8,6.2,0.0,0.032,8.5
2020-09-02 02:00:00+00:00,2.7,6.6,0.0,0.032,8.3
2020-09-02 03:00:00+00:00,2.7,6.6,0.0,0.037,8.2
2020-09-02 04:00:00+00:00,6.5,6.6,0.1,0.05,8.5
2020-09-02 05:00:00+00:00,8.9,6.2,0.7,0.062,10.2
2020-09-02 06:00:00+00:00,10.6,5.0,1.6,0.071,12.7
2020-09-02 07:00:00+00:00,10.9,4.0,2.2,0.064,14.4
2020-09-02 08:00:00+00:00,10.6,4.4,2.7,0.056,15.5
2020-09-02 09:00:00+00:00,10.8,2.8,3.4,0.051,15.9
2020-09-02 10:00:00+00:00,9.4,3.0,2.6,0.05,15.7
2020-09-02 11:00:00+00:00,9.3,1.8,2.5,0.05,15.7
2020-09-02 12:00:00+00:00,9.2,3.4,1.9,0.045,15.8
2020-09-02 13:00:00+00:00,9.5,1.8,1.8,0.045,15.7
2020-09-02 14:00:00+00:00,9.2,3.2,2.3,0.048,15.8
2020-09-02 15:00:00+00:00,8.7,3.4,1.9,0.053,15.9
2020-09-02 16:00:00+00:00,8.2,3.6,0.4,0.06,15.5
2020-09-02 17:00:00+00:00,5.4,3.4,0.0,0.069,15.2
2020-09-02 18:00:00+00:00,2.7,3.8,0.0,0.06,14.9
2020-09-02 19:00:00+00:00,2.7,4.6,0.0,0.045,14.7
2020-09-02 20:00:00+00:00,2.7,3.8,0.0,0.034,14.7
2020-09-02 21:00:00+00:00,2.7,3.2,0.0,0.03,14.6
2020-09-02 22:00:00+00:00,2.7,3.0,0.0,0.027,14.8
2020-09-02 23:00:00+00:00,2.7,2.8,0.0,0.027,14.9
2020-09-03 00:00:00+00:00,2.7,3.0,0.0,0.027,15.0
2020-09-03 01:00:00+00:00,2.7,3.0,0.0,0.029,14.9
2020-09-03 02:00:00+00:00,2.7,2.8,0.0,0.032,15.0
2020-09-03 03:00:00+00:00,2.7,2.8,0.0,0.038,15.1
2020-09-03 04:00:00+00:00,6.7,3.0,0.0,0.05,15.2
2020-09-03 05:00:00+00:00,8.3,2.6,0.5,0.056,15.4
2020-09-03 06:00:00+00:00,10.6,2.6,1.2,0.06,15.9
2020-09-03 07:00:00+00:00,11.2,3.0,0.9,0.058,16.0
2020-09-03 08:00:00+00:00,11.0,3.2,1.5,0.058,16.1
2020-09-03 09:00:00+00:00,10.9,3.2,1.9,0.056,16.2
2020-09-03 10:00:00+00:00,9.8,3.4,1.9,0.058,16.9
2020-09-03 11:00:00+00:00,9.6,1.4,1.3,0.056,17.2
2020-09-03 12:00:00+00:00,10.8,1.4,1.1,0.048,16.8
2020-09-03 13:00:00+00:00,11.2,2.2,1.8,0.048,16.8
2020-09-03 14:00:00+00:00,10.5,3.2,1.0,0.053,16.8
2020-09-03 15:00:00+00:00,9.6,4.0,0.6,0.052,16.7
2020-09-03 16:00:00+00:00,8.3,3.2,0.3,0.052,16.7
2020-09-03 17:00:00+00:00,5.7,2.2,0.0,0.053,16.8
2020-09-03 18:00:00+00:00,2.9,2.6,0.0,0.046,16.6
2020-09-03 19:00:00+00:00,2.9,2.2,0.0,0.041,16.4
2020-09-03 20:00:00+00:00,2.9,2.0,0.0,0.031,16.1
2020-09-03 21:00:00+00:00,2.8,2.0,0.0,0.026,15.6
2020-09-03 22:00:00+00:00,2.9,2.6,0.0,0.026,15.8
2020-09-03 23:00:00+00:00,2.9,2.6,0.0,0.025,15.4
2020-09-04 00:00:00+00:00,2.9,3.0,0.0,0.025,15.0
2020-09-04 01:00:00+00:00,2.9,3.2,0.0,0.025,14.7
2020-09-04 02:00:00+00:00,2.9,3.6,0.0,0.028,14.6
2020-09-04 03:00:00+00:00,2.9,3.8,0.0,0.03,14.6
2020-09-04 04:00:00+00:00,6.6,4.0,0.0,0.04,14.6
2020-09-04 05:00:00+00:00,8.6,4.2,0.5,0.048,15.0
2020-09-04 06:00:00+00:00,11.4,3.8,1.2,0.052,15.5
2020-09-04 07:00:00+00:00,11.9,2.4,1.5,0.05,15.8
2020-09-04 08:00:00+00:00,10.8,3.8,1.8,0.052,16.0
2020-09-04 09:00:00+00:00,11.2,2.4,2.0,0.055,16.3
